District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Dong Da,21.0146852,105.8235426,Bun Cha Ta,21.03437342,105.8543823,Noodle Restaurant
Dong Da,21.0146852,105.8235426,Bún Chả Hương Liên,21.01793187,105.853913,Noodle Restaurant
Dong Da,21.0146852,105.8235426,Nhạc Cafe - Music Cafe,21.0324653,105.855285,Coffee Shop
Dong Da,21.0146852,105.8235426,Cafe Đinh,21.03188184,105.852163,Coffee Shop
Dong Da,21.0146852,105.8235426,Hanoi La Selva Hotel,21.03137364,105.8548863,Hotel
Dong Da,21.0146852,105.8235426,Cộng Càphê 54 Hàng Điếu (Hàng Nón),21.03261866,105.8468432,Café
Dong Da,21.0146852,105.8235426,Aquarius Legend Hotel,21.03232458,105.854457,Hotel
Dong Da,21.0146852,105.8235426,Quan An Ngon 18 Phan Boi Chau,21.02640465,105.8434518,Vietnamese Restaurant
Dong Da,21.0146852,105.8235426,Công Viên Thống Nhất (Reunification Park),21.015848,105.8440663,Park
Dong Da,21.0146852,105.8235426,Hoa 10 giờ Floral & Book Café,21.03067727,105.8561435,Café
Dong Da,21.0146852,105.8235426,Hidden Gem Coffee,21.03376,105.85514,Coffee Shop
Dong Da,21.0146852,105.8235426,HOME Hanoi Restaurant,21.04546233,105.8424943,Vietnamese Restaurant
Dong Da,21.0146852,105.8235426,Pepe la Poule,21.05567703,105.8212862,French Restaurant
Dong Da,21.0146852,105.8235426,An Cafe,21.02981,105.84776,Café
Dong Da,21.0146852,105.8235426,Spices Taste Of India,21.006725,105.80408,Indian Restaurant
Dong Da,21.0146852,105.8235426,Starbucks Coffee Vincom Center Phạm Ngọc Thạch,21.00639362,105.8316375,Coffee Shop
Dong Da,21.0146852,105.8235426,Pizza 4Ps 11B Bảo Khánh,21.03106,105.850146,Pizzeria
Dong Da,21.0146852,105.8235426,O'Gallery Premier Hotel & Spa,21.02967485,105.8458894,Hotel
Dong Da,21.0146852,105.8235426,The Note Coffee,21.03158263,105.8511748,Coffee Shop
Dong Da,21.0146852,105.8235426,Nhật Cường Mobile,20.99134871,105.8031824,Mobile Phone Store
Dong Da,21.0146852,105.8235426,Joma Bakery Café,21.03446908,105.8141427,Café
Dong Da,21.0146852,105.8235426,Acid8 Coffee 34 Hạ Hồi,21.02102,105.846855,Coffee Shop
Dong Da,21.0146852,105.8235426,The Fat Pig (Con Heo Béo),21.06053486,105.82731,BBQ Joint
Dong Da,21.0146852,105.8235426,King Roti,21.03242085,105.8506454,Bakery
Dong Da,21.0146852,105.8235426,Yakushi Center for Holistic Health,21.0614743,105.8319556,Massage Clinic
Dong Da,21.0146852,105.8235426,McDonald's,21.02539134,105.8531895,Fast Food Restaurant
Dong Da,21.0146852,105.8235426,Cộng Càphê,21.03350388,105.8381893,Coffee Shop
Dong Da,21.0146852,105.8235426,Quan An Ngon 25T2 Hoang Dao Thuy,21.00689785,105.8018639,Vietnamese Restaurant
Dong Da,21.0146852,105.8235426,VietClimb,21.05580725,105.8413735,Climbing Gym
Dong Da,21.0146852,105.8235426,Hương Sen II,21.00846096,105.8189818,Spa
Dong Da,21.0146852,105.8235426,InterContinental Hanoi Westlake,21.058378,105.83178,Hotel
Dong Da,21.0146852,105.8235426,Đền Quán Thánh,21.04302366,105.8363946,Temple
Dong Da,21.0146852,105.8235426,Chùa Trấn Quốc,21.04791766,105.8370998,Buddhist Temple
Dong Da,21.0146852,105.8235426,Đền Ngọc Sơn,21.03055064,105.8524582,Temple
Dong Da,21.0146852,105.8235426,Angelina - Italian Restaurant & Lounge,21.025802,105.856388,Lounge
Dong Da,21.0146852,105.8235426,Phở Sướng,21.033548,105.852135,Noodle Restaurant
Dong Da,21.0146852,105.8235426,Bún Chả Đắc Kim,21.03224144,105.84814,Noodle Restaurant
Dong Da,21.0146852,105.8235426,Anita's Cantina,21.065331,105.8223,Mexican Restaurant
Dong Da,21.0146852,105.8235426,Sunkat’s Burgers,21.055584,105.835629,Burger Joint
Dong Da,21.0146852,105.8235426,Bảo Tàng Dân Tộc Học Việt Nam (Vietnam Museum of Ethnology),21.04051643,105.7981166,Museum
Dong Da,21.0146852,105.8235426,Hue Restaurant,21.03295852,105.8085001,Vietnamese Restaurant
Dong Da,21.0146852,105.8235426,Marvellous Hotel & Spa,21.03134026,105.8471058,Hotel
Dong Da,21.0146852,105.8235426,Noodle and Roll,21.02970041,105.8491419,Vietnamese Restaurant
Dong Da,21.0146852,105.8235426,Cau Go Restaurant,21.031994,105.85189,Vietnamese Restaurant
Dong Da,21.0146852,105.8235426,Phở Cuốn 31,21.04598598,105.8409496,Vietnamese Restaurant
Dong Da,21.0146852,105.8235426,Meat Plus B1 Nguyễn Thị Thập,21.007954,105.803705,Korean Restaurant
Dong Da,21.0146852,105.8235426,Vintage 1976,21.02596506,105.8537216,Café
Dong Da,21.0146852,105.8235426,강남면옥,21.018276,105.779562,BBQ Joint
Dong Da,21.0146852,105.8235426,Cowboy Jack's,21.00584398,105.8232076,Pizzeria
Dong Da,21.0146852,105.8235426,Kem Tràng Tiền,21.02505482,105.8547373,Ice Cream Parlor
Dong Da,21.0146852,105.8235426,JM Marvel Hotel & Spa,21.03103033,105.8466951,Hotel
Dong Da,21.0146852,105.8235426,CGV Cinemas MIPEC Tower,21.00539439,105.8239404,Movie Theater
Dong Da,21.0146852,105.8235426,Nhà Hát Lớn Hà Nội (Hanoi Opera House),21.0242343,105.8572761,Opera House
Dong Da,21.0146852,105.8235426,Lục Thuỷ,21.02899125,105.8512341,Vietnamese Restaurant
Dong Da,21.0146852,105.8235426,VinMart Royal City,21.0031414,105.816424,Market
Dong Da,21.0146852,105.8235426,Novotel Suites Hanoi,21.03028026,105.7854132,Hotel
Dong Da,21.0146852,105.8235426,Starbucks,21.06673531,105.8263386,Coffee Shop
Dong Da,21.0146852,105.8235426,CGV Cinemas Hà Nội Centerpoint,21.00413263,105.805027,Movie Theater
Dong Da,21.0146852,105.8235426,Book Café,21.00661717,105.8457521,Coffee Shop
Dong Da,21.0146852,105.8235426,JW Cafe,21.00719455,105.7834414,Vietnamese Restaurant
Dong Da,21.0146852,105.8235426,Pico Xuân Thuỷ,21.03632202,105.7852039,Shopping Mall
Dong Da,21.0146852,105.8235426,Công Viên Hòa Bình (Hoa Binh Park),21.06718071,105.78567,Park
Dong Da,21.0146852,105.8235426,Executive Lounge @ JW Marriott Hotel Hanoi,21.0071839,105.7832007,Hotel
Dong Da,21.0146852,105.8235426,GoGi House,21.00127928,105.8165284,Korean Restaurant
Dong Da,21.0146852,105.8235426,Sheraton Hanoi Hotel,21.05989464,105.8316567,Hotel
Dong Da,21.0146852,105.8235426,Grand Plaza Hanoi Hotel,21.0080871,105.796658,Hotel
Dong Da,21.0146852,105.8235426,Crystal Jade Palace,21.00702538,105.7834651,Cantonese Restaurant
Dong Da,21.0146852,105.8235426,Công Viên Yên Sở (Yen So Public Park),20.96074691,105.8576619,Park
Dong Da,21.0146852,105.8235426,Ding Tea,21.01130867,105.8005371,Bubble Tea Shop
Dong Da,21.0146852,105.8235426,Bảo Tàng Phòng Không Không Quân (Air Force Museum),21.0004478,105.8292067,History Museum
Dong Da,21.0146852,105.8235426,Starbucks (Starbucks Nguyễn Tuân),20.9994662,105.801934,Coffee Shop
Dong Da,21.0146852,105.8235426,Royal City Square,21.00325312,105.8153302,Pedestrian Plaza
Dong Da,21.0146852,105.8235426,The Lounge,21.00732523,105.7834743,Hotel Bar
Dong Da,21.0146852,105.8235426,Hòa Bình Green City,20.99985352,105.87049,Psychic and Astrologer
Dong Da,21.0146852,105.8235426,Starbucks,21.00297186,105.8147818,Coffee Shop
Dong Da,21.0146852,105.8235426,Paris Gâteaux,21.00686368,105.8035054,Bakery
Dong Da,21.0146852,105.8235426,CGV Cinemas Vincom Royal City,21.00260067,105.815508,Movie Theater
Dong Da,21.0146852,105.8235426,HC Home Center,21.068578,105.78565,Electronics Store
Dong Da,21.0146852,105.8235426,Quán Nướng Cây Sung 45 Ngõ 24 Kim Đồng,20.98183148,105.8439115,BBQ Joint
Dong Da,21.0146852,105.8235426,Baek Jeong,21.01595719,105.7781038,BBQ Joint
Dong Da,21.0146852,105.8235426,Bò tơ Tây Ninh,21.03613335,105.7700335,BBQ Joint
Dong Da,21.0146852,105.8235426,King BBQ,20.99488838,105.868523,BBQ Joint
Dong Da,21.0146852,105.8235426,CGV Cinemas Hồ Gươm Plaza,20.96129273,105.7821779,Movie Theater
Dong Da,21.0146852,105.8235426,The Pizza Company,21.00355755,105.8147782,Pizzeria
Dong Da,21.0146852,105.8235426,Aeon Mall,21.02690825,105.8979893,Shopping Mall
Dong Da,21.0146852,105.8235426,UMA,21.01746659,105.7781872,Furniture and Home Store
Dong Da,21.0146852,105.8235426,Paris Baguette,21.00640652,105.8035809,Bakery
Dong Da,21.0146852,105.8235426,Twitter Beans Coffee,21.00663858,105.8033337,Coffee Shop
Dong Da,21.0146852,105.8235426,Starbucks Vincom Trần Duy Hưng,21.00703831,105.7957113,Coffee Shop
Dong Da,21.0146852,105.8235426,AEON Mart,21.02667348,105.899771,Market
Dong Da,21.0146852,105.8235426,French Grill,21.00661723,105.782775,French Restaurant
Dong Da,21.0146852,105.8235426,Super Amusement Dream Games,21.02664674,105.9004677,Bowling Alley
Dong Da,21.0146852,105.8235426,DWok,21.01787869,105.7802303,Malay Restaurant
Dong Da,21.0146852,105.8235426,Pizza Hut,21.00667904,105.7928586,Pizzeria
Dong Da,21.0146852,105.8235426,CGV Cinemas Aeon Long Bien,21.02648052,105.9004487,Movie Theater
Dong Da,21.0146852,105.8235426,Tous les Jours,21.00778475,105.792618,Bakery
Dong Da,21.0146852,105.8235426,Lotte Cinema,20.96438287,105.7716416,Movie Theater
Dong Da,21.0146852,105.8235426,Highlands Coffee,21.01475433,105.7769829,Coffee Shop
Dong Da,21.0146852,105.8235426,myway hotel,21.03173369,105.7819843,Hotel
Dong Da,21.0146852,105.8235426,Starbucks Times City,20.993705,105.867424,Coffee Shop
Dong Da,21.0146852,105.8235426,Crowne Plaza West Hanoi,21.02749946,105.7674441,Hotel
Dong Da,21.0146852,105.8235426,Highlands Coffee Aeon Mall,21.02669268,105.8996361,Café
Dong Da,21.0146852,105.8235426,Rắn Thế Hùng(Snake Meat Restaurant),21.055137,105.899707,Vietnamese Restaurant
Dong Da,21.0146852,105.8235426,Paris Baguette @ The Manor,21.01473448,105.7771216,Bakery
Dong Da,21.0146852,105.8235426,Lackah,21.02755293,105.7672834,Buffet
Dong Da,21.0146852,105.8235426,Sân Vận Động Quốc Gia Mỹ Đình (My Dinh National Stadium) (Sân Vận Động Quốc Gia Mỹ Đình),21.02043066,105.7638574,Stadium
Dong Da,21.0146852,105.8235426,Meat Plus Mễ Trì,21.015652,105.778288,BBQ Joint
Dong Da,21.0146852,105.8235426,Metro Cash & Carry,21.05461205,105.7805986,Supermarket
Dong Da,21.0146852,105.8235426,Raffles Restaurant,21.01725757,105.7797888,Malay Restaurant
Dong Da,21.0146852,105.8235426,Tous les Jours,20.97213432,105.7773033,Bakery
Dong Da,21.0146852,105.8235426,Cellini Cafe,21.01451099,105.7773572,Café
Dong Da,21.0146852,105.8235426,Starbucks (Starbucks Coffee The Garden),21.0146185,105.7772764,Coffee Shop
Dong Da,21.0146852,105.8235426,Nhà hàng Nguyễn Văn Dực,21.05682135,105.8996476,Vietnamese Restaurant
